,0,1,2
51,2.0396404667665755,1.3626854506287578,0.0
52,3.832465887447748,1.1761742195870144,0.0
53,-0.7684361626930324,3.7253785658605283,1.0
54,-0.17171900851587457,2.5600945881869563,1.0
55,2.3623238681930716,1.9207626519608763,0.0
56,-0.9213806249567527,3.725996066932373,1.0
57,-1.0229495326116025,3.6821937756505654,1.0
58,-1.4249570332339405,4.891299311707371,1.0
59,-0.5511515022564404,1.9823321066273945,1.0
60,2.260186643463005,2.7109930395307438,0.0
61,1.3761115282529879,2.3950250855352184,0.0
62,1.5100443227822606,2.0161298288983374,0.0
63,-0.2604758567671797,4.400098107576264,1.0
64,4.0774487186847574,1.9848775276883523,0.0
65,-0.4849307894833557,4.848626831966061,1.0
66,0.43060349605050474,2.1603242805421248,0.0
67,0.6787681149873823,2.1372928279993495,0.0
68,-0.7295934394682038,4.292790232148988,1.0
69,2.085710268115882,1.7931246846698552,0.0
70,-0.8481709786162994,3.9322141973291487,1.0
71,-0.8577578820161353,3.621575719173872,1.0
72,2.423331491912904,1.9013787436812353,0.0
73,-0.9524246357230486,3.8627957465039158,1.0
74,0.26842686163189555,4.361886534929099,1.0
75,2.774121219227564,1.8130024516686756,0.0
76,1.0659847761596273,1.4995911832027577,0.0
77,2.3110697345194215,0.801110076927239,0.0
78,-0.8663910903419552,5.576416599341771,1.0
79,-1.7186747589684859,5.41945603345253,1.0
80,-1.015623978567374,4.840893882062528,1.0
81,1.379278093924515,0.8855809654337942,0.0
82,1.0445579791897686,3.348523332601442,1.0
83,-0.4703015330226019,3.4254399202343357,1.0
84,0.5475978601076031,5.049715882920784,1.0
85,1.3161737852623896,1.8405700998902101,0.0
86,2.1437615940357344,1.3849631161237983,0.0
87,1.1907186903033298,1.6963527833575751,0.0
88,-0.9260461421213353,5.121953305422314,1.0
89,-1.0286583496708877,6.696121416307307,1.0
90,2.012226478331551,1.324739504059051,0.0
91,-1.5118475662487696,2.968830301756456,1.0
92,1.77857891908203,2.698164368913729,0.0
93,3.3599910959839994,2.1728758455189543,0.0
94,2.167290306868026,1.6478471753618633,0.0
95,-0.66148401358591,1.3437543176857583,1.0
96,0.5571578158598204,5.443650751905882,1.0
97,-0.8145362787276675,4.638008911725369,1.0
98,1.3286027250351362,1.8274921720274986,0.0
99,1.4962688648714928,0.9124414121156167,0.0
100,3.00373531530214,2.687800747469213,0.0
101,2.0380421500377373,1.7666179990608621,0.0
102,3.857706202322456,2.240983850284847,0.0
103,-0.6699630009307833,3.38545167529739,1.0
104,2.919435124164703,2.989912118175064,0.0
105,0.9013848255654432,5.4445279408977685,1.0
106,-0.5857091438759814,5.068905057849822,1.0
107,2.02193468002262,1.2157051136116155,0.0
108,-0.4326951835421816,3.706643297195535,1.0
109,2.6767571019713223,1.2575818033673842,0.0
110,1.8827439250602487,1.8700992987004585,0.0
111,0.5668627382242677,2.562179958023894,0.0
112,0.11092392431101061,5.743555824028429,1.0
113,0.8509146542532724,2.652126897376129,0.0
114,0.8603268373331256,2.0084372355616655,0.0
115,1.2624167002409683,1.3784272425083572,0.0
116,-0.3064072638007563,4.636452251614715,1.0
117,0.3052576079390661,2.86920145280783,1.0
118,1.100142958448154,0.6814442476470897,0.0
119,-0.2637142312273719,4.105233210719258,1.0
120,-0.5357783496095042,5.15652986779005,1.0
121,2.1942844571595455,1.8349869692628005,0.0
122,-0.4760647001896561,4.173054708469332,1.0
123,0.06381907327250141,1.6711660589857509,1.0
124,0.7780164815477264,1.5654688419080658,0.0
125,1.1533664174348714,2.147008696439287,0.0
126,3.601628681711721,1.9755922869734872,0.0
127,2.5808884443809332,0.7834421315954785,0.0
128,-0.4861625198738826,3.1789562535649085,1.0
129,-0.31082767041447,4.043134775629502,1.0
130,-0.2845372544444922,4.336728716082538,1.0
131,-1.367462289112011,2.3467089696319112,1.0
132,0.34940503147615476,6.128265458463658,1.0
133,0.3135041381809075,5.326652575316503,1.0
134,3.665883644453631,1.7406763206698277,0.0
135,-0.3672903268921722,4.73559290229156,1.0
136,1.2549749865281112,2.4204686397982833,0.0
137,-0.3342310683297128,3.9303032867082166,1.0
138,-0.3820544262999663,4.173552963511099,1.0
139,3.6783473616882962,2.0848282938046485,0.0
140,1.5436806176387794,2.028834633691741,0.0
141,0.0970392211910785,4.38411578733562,1.0
142,1.5985308498693716,2.155928846134964,0.0
143,0.40195505240618346,3.8731823617229058,1.0
144,0.5641245275262794,2.27743346761973,1.0
145,3.136055826079504,0.9013334478125745,0.0
146,-0.5448746043956014,4.355847147252479,1.0
147,3.087453871284732,2.1850613811341146,0.0
148,-0.18987827342676816,4.3719144004781665,1.0
149,1.4436931118678902,0.8209910082282387,0.0
150,2.142090685591407,1.9820249913820307,0.0
151,-0.44197240389425146,3.967221559069307,1.0
152,-0.6323328833064261,3.664900468383424,1.0
153,0.40832502369942847,1.6096171938472492,0.0
154,-1.333976587882451,2.2231960026752544,1.0
155,-0.19058640624688866,2.9941233820183566,1.0
156,1.2522349882139834,1.9414337987133639,0.0
157,0.23571303087449424,1.6962882083310027,1.0
158,-0.4654368751070473,4.896735243319265,1.0
159,1.0777228048056817,1.7185640091685284,0.0
160,-0.15891546821998903,4.957297627244035,1.0
161,-0.12977253229073915,4.532647494645847,1.0
162,1.1270763160335224,1.6479863884861676,0.0
163,2.037438601296694,1.9998988760868006,0.0
164,-0.4005489435557078,4.0229237664340705,1.0
165,2.974785936853227,1.0965005821392926,0.0
166,3.272397963303239,1.902511905656348,0.0
167,-0.6740136413553899,4.242871122604217,1.0
168,0.11758219110749235,4.898542522340563,1.0
169,-0.40247664679145917,3.999704121530843,1.0
170,0.001099444421517437,4.050256769988416,1.0
171,2.4595897326221596,1.4952041641455578,0.0
172,2.049016361460006,1.6780358637441877,0.0
173,-0.3091144545786848,3.516584582887097,1.0
174,-0.38666068334862,4.381466490318719,1.0
175,0.5532214820844047,1.7275001700535224,1.0
176,-0.5783498259039235,3.7902609426328735,1.0
177,3.3364495785446784,2.249691625166996,0.0
178,2.233398425030032,2.575874041597859,0.0
179,-1.695822938296136,4.556350462297458,1.0
180,-0.1639280296000481,2.433656555411244,1.0
181,3.397175841978423,1.7745162476288951,0.0
182,2.187957679067111,1.8244447885279986,0.0
183,-0.5893788808892286,3.4750184963349007,1.0
184,-0.4923745434793066,4.157763912048881,1.0
185,0.37103349380135453,5.184303437907271,1.0
186,3.0650813239574703,2.283725051122241,0.0
187,-0.3733429245695904,4.188374276888943,1.0
188,0.669350494999818,5.933784249952485,1.0
189,2.672411264677323,1.7700023126825692,0.0
190,2.2000329039366995,1.8014892331486192,0.0
191,-0.6702946871647715,2.488426611526773,1.0
192,2.615983173773265,1.8034068873636684,0.0
193,-1.0819492181007522,4.595906982844096,1.0
194,1.8604644786503406,1.5943320838025021,0.0
195,-0.396127695094037,3.9972299546370365,1.0
196,1.7046824874674922,1.8002812627869385,0.0
197,-0.011172251742449568,2.3002942974243643,1.0
198,2.1764617555557018,2.6717036889997057,0.0
199,-0.29905759000732535,3.9561906464833965,1.0
200,2.2199508665964776,1.6008390616209267,0.0
201,2.477445833967402,1.853248413786061,0.0
202,0.32592739501148715,3.475007119248581,1.0
203,1.7392250802180576,1.9965185259532718,0.0
204,-0.17552396418229543,6.955550230211015,1.0
205,-1.3008253533647927,1.8868804602781117,1.0
206,-1.8040015799563918,3.3132084001560793,1.0
207,1.2572356628945935,1.9964259780729694,0.0
208,-0.5841480260732462,4.052413763339643,1.0
209,-0.35671605162225734,4.678104774971387,1.0
210,-0.310673741079164,3.6357954175726173,1.0
211,3.083154485488246,2.5556234377284293,0.0
212,2.220599485985165,1.8523912253923611,0.0
213,-1.3563985253973407,5.7081462686263755,1.0
214,2.7785267245328926,2.504796068349181,0.0
215,1.9131223575151892,1.8913501620773208,0.0
216,1.488422124201085,0.4904341279429252,0.0
217,-1.3646671850915255,5.848199932170939,1.0
218,-0.21963316126508461,3.0592047242676994,1.0
219,1.2875351244890907,1.9180795382207656,0.0
220,0.5956581166920566,3.3183913729409733,1.0
221,3.350193042823633,2.106399640012826,0.0
222,-0.31627843555650675,3.334865775966149,1.0
223,-0.06823070528291092,3.7736640261588796,1.0
224,0.18908172070242768,3.716257193138927,1.0
225,-0.029082236504747117,3.4163960972951837,1.0
226,-0.8541496300377823,2.639162057740288,1.0
227,-0.8486509360244381,4.317087073291036,1.0
228,4.089147459178616,1.5801347645611759,0.0
229,-0.4328339336190871,3.8210299068681928,1.0
230,0.893616511795511,2.4264986087016505,0.0
231,0.012120096385213941,3.5291443765246266,1.0
232,-0.03792597839266587,3.11472768886362,1.0
233,-1.2838338358231673,5.548423293963573,1.0
234,0.6836516821397273,3.0964170906003803,1.0
235,0.31264683700716367,3.335441753944269,1.0
236,2.145288337743732,1.746769376885058,0.0
237,3.6604652203161363,2.286542837927394,0.0
238,-0.4093105670386755,3.157834277196141,1.0
239,-0.39810205258637027,5.570888212260119,1.0
240,2.3591758399417726,2.670352129297086,0.0
241,2.080062153989058,1.433751299587186,0.0
242,-0.09882770470884455,4.658863150703532,1.0
243,-0.3971536739629034,4.031374529907152,1.0
244,1.7431764488745065,2.122457366811191,0.0
245,-0.1358216063795734,5.192472761564401,1.0
246,-0.3380390115733294,3.239828941341297,1.0
247,-0.48955704424353463,3.5933168923052357,1.0
248,2.905700062302504,3.046805528373091,0.0
249,1.7632677528360445,1.819597868736851,0.0
250,2.0301046785085277,1.833086391113675,0.0
251,3.1473662739356056,0.6935056728245161,0.0
252,-1.4850191429341573,2.148996091821912,1.0
253,-0.8140215000457978,4.162049376847869,1.0
254,-0.5823208800565527,3.5983695973868475,1.0
255,2.761183286629606,2.079383182532896,0.0
256,0.8562861184564674,2.2915804722483752,0.0
257,0.9209133460270202,1.2999365400763647,0.0
258,1.5826163373106077,1.4132420021047838,0.0
259,-1.4983282353391965,4.037639643780703,1.0
260,-0.31418883353680044,4.476914101891375,1.0
261,2.4160061932639367,1.7617388932602283,0.0
262,2.8947897211376974,2.123298619882235,0.0
263,-0.8824947511640328,4.494224069872584,1.0
264,-1.3673689924882497,6.25173963276532,1.0
265,3.3889847303232483,2.425031028410296,0.0
266,2.219655978999407,2.114226397109475,0.0
267,-0.620525737051217,5.792586259360083,1.0
268,-0.4312348199682153,3.1435143968527797,1.0
269,-1.1204034923986996,2.8152937823599267,1.0
270,0.16341518588858195,6.33073220114472,1.0
271,1.5416382615848812,0.7601582511385498,0.0
272,1.644023656882271,1.9783221043634989,0.0
273,2.5467174557322165,2.0035616755486485,0.0
274,0.6398545548724199,1.1334192542414099,0.0
275,-1.787998858066806,3.540609567884608,1.0
276,2.5129176186526916,0.833369066141492,0.0
277,-1.7756729213777351,3.8905833760456328,1.0
278,2.0258829308156425,2.1575697254481923,0.0
279,2.433857963056439,2.3812758325482024,0.0
280,0.2931490944658537,3.5876695139130566,1.0
281,-0.22972061567953808,3.4671541693089414,1.0
282,-1.6851707190533194,4.978502507330623,1.0
283,-0.9548092457966569,3.662415100562441,1.0
284,1.1634441663514385,2.3047192823124094,0.0
285,2.0025794466289355,1.8563677214066596,0.0
286,0.15393043449214816,5.154572991964357,1.0
287,3.386027385335156,2.0241361916779343,0.0
288,1.7328704115557076,1.5249980101520308,0.0
289,-0.4547582632133971,4.103924539807651,1.0
290,0.633061432879662,1.887487074694572,0.0
291,2.0853131720629605,1.7859374021530452,0.0
292,-0.4202116317616929,4.010850286338029,1.0
293,-0.15595303857585302,5.791283085544511,1.0
294,-0.5880955172576603,4.8533412236422695,1.0
295,3.0926261507499637,0.7543715323133593,0.0
296,-0.4101406140242617,4.0040676609574914,1.0
297,-0.3039834019605824,3.923331895982235,1.0
298,1.6491091573071706,1.1986304474143052,0.0
299,3.0108384534355697,1.0953651632539272,0.0
300,-0.7616299801655464,2.966731457364638,1.0
301,-1.122243123372228,3.2638894269974084,1.0
302,2.5098643415316855,1.6029292022979276,0.0
303,-0.05086555448549235,2.6046800165678627,1.0
304,-0.3059849341955608,4.077358851292208,1.0
305,-0.4931669554120282,4.0131166729348084,1.0
306,-0.1489874743808398,4.555242613243872,1.0
307,3.03828252916926,1.7324457324150957,0.0
308,2.171461821274789,1.8977471240531436,0.0
309,-0.5202310684977988,1.770668881178036,1.0
310,0.36640345961784615,5.6760157656097885,1.0
311,-0.8213020128694204,4.80717726071864,1.0
312,1.9586952385929135,1.5457977999796184,0.0
313,-0.4008847264047149,3.9968533164508684,1.0
314,-0.37966617725716656,4.899787027371125,1.0
315,-1.0699521496365225,5.046358290179341,1.0
316,2.1161510600904485,1.9930106430575418,0.0
317,-0.42601859721930707,4.727991008622379,1.0
318,2.366402071334056,3.0663765097633173,0.0
319,-0.5265683402213032,4.064717908602215,1.0
320,2.855621379773488,1.2705826572093653,0.0
321,2.339531127739167,1.7560891515315522,0.0
322,2.0455548710025493,0.5122217675815073,0.0
323,-0.1915734370794167,2.178057807433701,1.0
324,2.233930392022472,3.04519918644462,0.0
325,2.4682593292228656,0.40173633243837426,0.0
326,2.386050425338114,2.001134685694438,0.0
327,2.676339006225495,1.042932522110675,0.0
328,2.1927653814647834,1.6001876704536464,0.0
329,-0.4132269739834153,4.023871437580499,1.0
330,2.8107732291119873,2.2611700603051594,0.0
331,1.8731181853227743,1.9604087259388772,0.0
332,2.280767819636388,1.951225807029901,0.0
333,2.896775954064145,1.203254614452641,0.0
334,3.239436051065588,2.5581881085041593,0.0
335,0.1693786373683317,2.1554440304670903,1.0
336,0.578041779155578,3.896688299937365,1.0
337,-0.6379339216696918,3.0428963420626496,1.0
338,0.8482064165271372,2.0690263130732762,0.0
339,0.7183047203564704,2.083736078916609,1.0
340,-1.3131260873871025,5.508229116658801,1.0
341,0.5682003100611894,0.989646323020871,0.0
342,1.8985219363107981,1.8575417407908361,0.0
343,3.1026332617063743,2.021884703558819,0.0
344,1.444585810352705,1.0460414578228305,0.0
345,3.6622352745474536,1.2434078130399107,0.0
346,0.32504597341121955,6.402723711523561,1.0
347,-0.7823056666148489,2.3029938102996095,1.0
348,-1.0469220769357293,1.4866051642689135,1.0
349,-0.35693973654396643,5.368027978279928,1.0
350,-0.39286210549368883,4.952570820510947,1.0
351,1.414659428499378,1.5729354996881304,0.0
352,2.1066155409170237,1.8060767291366313,0.0
353,-0.030178869810807474,4.02502869004197,1.0
354,2.63924529177125,1.545310552107955,0.0
355,-0.33232842423332454,4.868986594385232,1.0
356,1.6091101802930314,3.0855438301108937,0.0
357,-0.38216736859607386,4.0421472786925365,1.0
358,2.430471928874214,1.7025051695413351,0.0
359,3.375070993802634,2.552924649404793,0.0
360,-0.610808162131079,1.4664798013859208,1.0
361,1.8635881537996402,1.882174742538119,0.0
362,2.6837331458083176,1.1763117903256868,0.0
363,-0.2889059702233963,2.785571173542511,1.0
364,-0.9592116101420041,2.7671706303279415,1.0
365,1.8571359436907082,1.9592161076900858,0.0
366,-0.6058173349362096,1.740266690078164,1.0
367,1.8005531739181313,2.089725351828017,0.0
368,0.21734782658814666,5.578144889020685,1.0
369,-0.15047669484123324,5.880343774140398,1.0
370,3.362059956445818,1.5865414446103736,0.0
371,-0.2100703314847003,3.6263327849354825,1.0
372,-0.10961851160688124,6.637932524960094,1.0
373,1.9976243266539961,1.6817157082020737,0.0
374,-1.322449406068352,5.505744392395932,1.0
375,3.728435900984672,2.3001462175124607,0.0
376,3.4525741953606053,0.960461671809976,0.0
377,0.7003987722660653,4.112789307934019,1.0
378,1.5622202828858118,1.7885236733372798,0.0
379,1.890449913427424,1.4718010059154092,0.0
380,2.563153680813179,2.30672279141694,0.0
381,2.293054842041745,1.7844440156535428,0.0
382,0.3021867986873943,3.3493274409696596,1.0
383,-0.06337559983879237,5.197435822586242,1.0
384,0.10080693800134599,2.619244344157663,1.0
385,1.9970823738363117,1.3348550468014506,0.0
386,-0.5092051814282555,4.3140526706929965,1.0
387,2.720125704609674,0.6713176825558662,0.0
388,0.6514229718334931,3.866600415373599,1.0
389,2.4804468604845167,1.6028779686762318,0.0
390,2.1305843189374336,1.8498170946236843,0.0
391,-0.28994911753371044,3.7226444691288045,1.0
392,-0.4809642574094415,3.922267867484691,1.0
393,-0.3796149125562197,4.7380482831850355,1.0
394,2.3312382089600203,2.57208824305348,0.0
395,2.7990895062735817,1.8409693984886522,0.0
396,1.8664410466386392,1.8597993459687159,0.0
397,1.914302127425239,1.6340399167638728,0.0
398,1.9811191128153443,0.9388112211145065,0.0
399,-0.052332429948329096,5.672669984883845,1.0
400,2.082893277034462,0.5909094834769437,0.0
401,1.968160059879379,0.7000948807736025,0.0
402,-1.709826090860957,3.9247021669407713,1.0
403,2.7469611471456696,2.860973730443713,0.0
404,-1.0013961135486362,2.8211570265164463,1.0
405,-0.40242504698451925,4.005509084818315,1.0
406,-0.3548280997020085,4.146695363584046,1.0
407,2.4108144360054884,1.0250164057126157,0.0
408,-0.8184861534937133,3.558960693354056,1.0
409,-0.1725693179274695,3.5376694630670777,1.0
410,-0.3048153614066652,4.4605304987142045,1.0
411,2.199786735743845,1.8254013947494667,0.0
412,0.6861378893032145,4.217925756238311,1.0
413,1.8317396622883984,3.084668562999517,0.0
414,-0.12940362437950703,3.8037749181741365,1.0
415,2.258011038204124,2.348043897223406,0.0
416,0.8443536677767952,4.277766243843099,1.0
417,2.122819865743069,1.9836155949409935,0.0
418,1.656048463927771,1.9587352193269711,0.0
419,0.1242117955963391,4.7577210246356305,1.0
420,-1.0434959696487431,3.258522958348854,1.0
421,-1.0291812831850398,3.508675669465209,1.0
422,-0.1351781185530575,6.2039738797086255,1.0
423,2.5993764958858985,2.2942791814247987,0.0
424,1.93855963578897,1.591997052444173,0.0
425,-0.08867613920860151,4.726038609174144,1.0
426,1.7513328211396368,1.5544433511413778,0.0
427,1.6216526060361964,2.2062237839192416,0.0
428,2.000714205079039,1.8504721164148608,0.0
429,-0.38970711423559823,6.175975646066968,1.0
430,2.460649241221597,2.088992811300469,0.0
431,1.8644917733676498,1.9007288739380672,0.0
432,-1.1764721912223086,3.7810040100291213,1.0
433,1.6915921106342209,1.9826927800909542,0.0
434,0.25584518523118716,6.6337545863216025,1.0
435,2.947848132178903,2.491593710550199,0.0
436,-0.9724124103920274,3.6611161260421943,1.0
437,2.949743348870724,2.1167219166587414,0.0
438,-0.8591433703080558,4.965072150964247,1.0
439,2.8753922125011377,2.2026176038418717,0.0
440,1.3404262517814793,2.182810348664917,0.0
441,1.6146913745432279,1.1578794428786847,0.0
442,0.23205033120332874,2.7641984221532847,1.0
443,0.40936489351909877,2.903723460873521,1.0
444,1.8013818374863155,1.960817755519571,0.0
445,0.9338121110778932,2.1033922340823237,0.0
446,-0.2436701803658089,4.017704829721873,1.0
447,-0.7207831846592182,1.2311972393733557,1.0
448,1.967401624197765,2.4971718014388453,0.0
449,-0.4215663389976002,2.27002349149222,1.0
450,2.0747372794172083,1.7251487607941298,0.0
451,-0.23018906006400655,6.80306284196482,1.0
452,-0.38106307463444405,4.14835580208549,1.0
453,-0.3602849203306915,6.54351345708624,1.0
454,-0.5633098128741773,3.9889357781909798,1.0
455,0.7665360707612775,3.7811836921698037,1.0
456,3.3198251472441225,2.785685495893807,0.0
457,-0.4333792667054336,4.0890949767432945,1.0
458,0.8456259689817791,2.233116414562064,0.0
459,-0.37218756936787095,3.9042968510500966,1.0
460,3.1077763811323393,2.3441945465285157,0.0
461,-0.5900582511531776,4.376959439342375,1.0
462,0.1817297938158341,4.581051967023709,1.0
463,3.16021466359343,2.3829529141894725,0.0
464,0.08401176809175792,5.687350865559384,1.0
465,0.1436716080699455,4.7584742399032685,1.0
466,2.389913125575294,1.6618829991479023,0.0
467,-0.4097738206852441,3.9380998967855403,1.0
468,-0.19089838721283237,1.7758870850240243,1.0
469,2.178652908483429,2.1571655994111465,0.0
470,1.4620080020530661,2.2551063683955883,0.0
471,1.36595194449056,1.6862177368661229,0.0
472,0.8619844106358251,2.950729103043014,1.0
473,2.0815936510866413,2.3714858820786713,0.0
474,-0.438422924994384,3.1384312074992557,1.0
475,4.083040759752437,1.860996723837193,0.0
476,-0.6744354202907716,3.0872716951082255,1.0
477,2.2102524115931925,1.8152057869332445,0.0
478,2.573038112646619,1.9674362799710379,0.0
479,0.21014992175267644,2.7593457969838946,1.0
480,-0.7683097964410046,2.8648320843325754,1.0
481,1.4004853106526531,1.4756805075123656,0.0
482,1.2105409868046264,2.768920612102948,0.0
483,0.36436438583392616,3.2305822504525796,1.0
484,1.0902414469452035,1.693706742513925,0.0
485,3.5900369952037914,0.9141883286853415,0.0
486,0.9281009329988869,4.099039664054447,1.0
487,-0.3984088095739844,1.5329176022482804,1.0
488,3.109136691501643,1.0059495586135907,0.0
489,0.05600864286209234,2.865180385150781,1.0
490,4.02132734409549,2.3440658540106796,0.0
491,2.6985928785300928,1.8776828135421832,0.0
492,2.5949252998430117,1.794274905123983,0.0
493,1.1173062472271342,1.2846501892076465,0.0
494,0.7304235090048231,3.048110751477016,1.0
495,-0.18996931090786673,3.3498778291850964,1.0
496,1.4659684586533221,1.6974396317429559,0.0
497,1.2936730580805338,2.42716846644652,0.0
498,-0.16392613114753485,4.909417660081806,1.0
499,-0.22045108886186385,1.2199796161553942,1.0
500,2.901889173422109,1.8857831442479853,0.0
501,-0.9251493905689998,3.45621639823361,1.0
502,-0.3350729720574449,3.2635566440018158,1.0
503,-0.9975344105408256,4.955389798782409,1.0
504,1.979577051967955,1.527569089742907,0.0
505,0.5590397515945672,5.597050882724536,1.0
506,0.17778495741100464,1.3309793103751528,1.0
507,2.1997440173406386,1.7994759361872583,0.0
508,4.03418147305057,2.143937954363251,0.0
509,1.2588955063557257,0.792541813706833,0.0
510,0.734069127957638,5.937264996016406,1.0
511,-0.8346141181257993,5.853908302179419,1.0
512,2.830382056208332,1.6641959799308002,0.0
513,-0.15053229109112343,4.184927429489078,1.0
514,-0.583077317592152,5.13036507725263,1.0
515,-0.21316406562057652,4.249698785767752,1.0
516,2.382986611147855,1.4780555726591396,0.0
517,3.14862079344395,2.327187172185707,0.0
518,-0.45496165950023304,3.284162662652672,1.0
519,-0.3237445038677969,3.857354349919856,1.0
520,-0.3551829142198504,2.0842155138470475,1.0
521,0.5565982203953754,4.996104989771208,1.0
522,-0.809730100830335,4.007347574182826,1.0
523,0.6063094245039793,2.494512292281261,0.0
524,-0.6229906514910845,5.430785042874023,1.0
525,-0.07048678178049544,4.0789156282137204,1.0
526,-0.6757521156110216,2.9059495426644815,1.0
527,0.4184978486830363,1.9682275272305452,1.0
528,2.2372057620816594,1.3607014630502547,0.0
529,0.38049030630859293,2.079413668129592,0.0
530,-1.115194780455258,5.709986034885482,1.0
531,3.071316367498653,2.464632027307673,0.0
532,-1.5679572701300253,4.105136129278153,1.0
533,-0.8247423676583696,1.6605114568963795,1.0
534,2.202559827591008,1.7982382712420175,0.0
535,0.6643141171951834,1.3762611794067954,0.0
536,-0.8046977913158726,2.427232242059918,1.0
537,0.5596529997920826,5.777097232717123,1.0
538,-0.9083022935520387,6.265324755461965,1.0
539,2.42568934941531,2.5238043708375297,0.0
540,2.1404455537058054,1.9633171955738284,0.0
541,3.505114879510292,1.618526374445544,0.0
542,0.6190136422243213,1.242638372283558,0.0
543,1.8208190608234238,3.1154953209701706,0.0
544,-1.1502869205453354,6.204487185120844,1.0
545,2.924469737593531,2.9566797085376506,0.0
546,2.025194169477933,1.97108472433219,0.0
547,-0.5258930527953687,4.075197096244116,1.0
548,-0.5549733416333664,3.0818789462946197,1.0
549,0.03722594028496612,3.2690030046482024,1.0
550,-0.5589578780907174,4.403570703650053,1.0
551,2.3571052085889983,1.8891518067525075,0.0
552,2.2119652912245322,1.8439621169417286,0.0
553,4.037519594893192,1.988381728136797,0.0
554,-1.0728333766913347,1.9884737602669542,1.0
555,1.0373321152198693,4.023409576479165,1.0
556,2.4582334532398047,1.970207679429792,0.0
557,0.9147071086739221,4.927845850506384,1.0
558,1.5960860287715888,1.128787051956356,0.0
559,3.5936154598826953,2.236375905687862,0.0
560,-0.10449604611828617,3.7750293661854926,1.0
561,1.4833583768352776,1.8786298314877785,0.0
562,-1.0680686903107275,3.535923284529834,1.0
563,-1.2264516041176354,3.663594065253558,1.0
564,0.3740882642868937,5.023258339484132,1.0
565,3.3005498334799555,2.0381664310189485,0.0
566,-0.9908830283645363,4.969020709607554,1.0
567,0.4399760826585368,3.4847778318400087,1.0
568,2.139937717652457,0.3878463001130743,0.0
569,-1.407294823607414,5.161892435083937,1.0
570,-0.3075715213291478,4.22846203625854,1.0
571,1.8465651194489612,0.9389638307715196,0.0
572,2.2708138113593006,1.7105554517323034,0.0
573,2.1513892131555066,1.914940829853736,0.0
574,0.40102549874086546,2.058474993116486,0.0
575,0.38580615405000784,3.9471636959875065,1.0
576,-0.5578889161772379,2.5629611073327725,1.0
577,3.533564407824226,2.757372445117664,0.0
578,1.0017084779829306,2.3550772043074977,0.0
579,2.322143353507529,0.5774247169246369,0.0
580,-0.44543387294817105,3.7690079163608328,1.0
581,-0.45943901343505567,4.0733488063694505,1.0
582,0.04020530005492484,2.3551557076862846,1.0
583,2.456080045847307,1.4363441688940237,0.0
584,1.130751239505646,2.6903040536419827,0.0
585,2.0859204440091808,3.0180376675119636,0.0
586,0.9257207886996064,1.0955755434836243,0.0
587,2.0972576644562775,0.9275755157026837,0.0
588,-0.6633434221331851,4.065945586050237,1.0
